text,label,model
സൈബർ ആക്രമണങ്ങളിൽ നിന്നുള്ള സുരക്ഷ വർദ്ധിപ്പിക്കാൻ പുതിയ സോഫ്റ്റ്വെയർ വികസിപ്പിച്ചെടുത്തു. ഇത് ഡാറ്റയെ കൂടുതൽ സുരക്ഷിതമാക്കും.,3,sarvam
ഇൻഫോസിസിന്റെ ക്വാർട്ടർലി ലാഭം 20% വർദ്ധിച്ചതായി പ്രഖ്യാപിച്ചു. ഡിജിറ്റൽ സേവനങ്ങളിലെ വർദ്ധനവാണ് ഇതിന് പ്രധാന കാരണം.,2,sarvam
ആഗോള സാമ്പത്തിക മാന്ദ്യം ഇന്ത്യൻ എക്സ്പോർട്ട് മേഖലയെ ബാധിച്ചിട്ടുണ്ട്. വിദેશീയ കറൻസി ഫ്ലക്ചുവേഷൻ പ്രധാന പ്രശ്നമായി മാറിയിരിക്കുന്നു.,2,sarvam
സർക്കാർ പുതിയ ജിഎസ്ടി നിയമങ്ങൾ പ്രാബല്യത്തിൽ വച്ചിട്ടുണ്ട്. ചെറുകിട വ്യവസായങ്ങൾക്ക് ഇത് ലാഭകരമാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,2,sarvam
സോളാർ എനർജി മേഖലയിൽ സർക്കാർ-സ്വകാര്യ നിക്ഷേപങ്ങൾ ഗണ്യമായി വർദ്ധിച്ചിട്ടുണ്ട്. പുനരുപയോഗ ഊർജ്ജത്തിനുള്ള ലക്ഷ്യങ്ങൾ നിറവേറ്റാനാണ് ഇത്.,2,sarvam
മലയാളത്തിലെ ഓൺലൈൻ വിദ്യാഭ്യാസ പ്ലാറ്റ്ഫോമുകൾക്ക് പുതിയ അപ്ഡേറ്റ് ലഭിച്ചു,3,sarvam
ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് ഉപയോഗിച്ച് രോഗനിർണയം ചെയ്യാൻ ഡോക്ടർമാർക്ക് സഹായകമായ പുതിയ ആപ്പ് വികസിപ്പിച്ചെടുത്തു,3,sarvam
സോളാർ പാനലുകൾ ഉപയോഗിച്ച് വൈദ്യുതി ഉത്പാദിപ്പിക്കുന്ന പുതിയ സാങ്കേതികവിദ്യ കണ്ടുപിടിച്ചു ശാസ്ത്രജ്ഞർ,3,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി** പാരാലിമ്പിക്സിൽ മലയാളത്തിലെ ആദ്യ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി സീതാ ദേവി. അവരുടെ പ്രതിഭയ്ക്ക് രാജ്യമെമ്പാടുമുള്ള പ്രശംസ നേടിക്കൊണ്ടിരിക്കുന്നു. 3. **സ്ഥലീയ ഫുട്ബോൾ ടൂർണമെന്റിൽ വൻ വിജയം** കോഴിക്കോട് നടന്ന യുവജന ഫുട്ബോൾ ടൂർണമെന്റിൽ ലക്ഷ്യക്കണ്ണാടി ടീം ചാമ്പ്യനായി. ഫൈനലിൽ എതിരാളികളെ തോൽപ്പിച്ചുകൊണ്ട് അവർ ശ്രദ്ധ ആകർഷിച്ചു. 4. **മലയാളത്തിലെ ആദ്യത്തെ വനിതാ റഗ്ബി ടീം** മലയാളത്തിൽ ആദ്യമായി രൂപീകരിച്ച വനിതാ റഗ്ബി ടീം ദേശീയ ലെവലിൽ മത്സരിക്കാൻ തയ്യാറെടുക്കുന്നു. ടീം തലത്തിൽ നടക്കുന്ന പരിശീലനങ്ങൾക്ക് നല്ല പ്രതികരണം ലഭിച്ചിട്ടുണ്ട്. 5. **മലയാളം മാരത്തണിൽ പുതിയ റെക്കോർഡ്** തിരുവനന്തപുരത്തെ മാരത്തൺ മത്സരത്തിൽ പെട്ടെന്നുള്ള പുതിയ റെക്കോർഡ് സ്ഥാപിച്ചു. സ്ത്രീകളുടെ വിഭാഗത്തിൽ മുൻതൂക്കം ലഭിച്ചത് കൊച്ചിയിൽ നിന്നുള്ള ഒരു യുവതിയിൽനിന്നാണ്.,1,sarvam
ഇംഗ്ലണ്ട് താരമായ മാനേജർ മോഹൻ ബാലേയിൽ നിന്ന് വിരമിക്കാൻ തീരുമാനിച്ചു. അദ്ദേഹത്തിന്റെ അവസാന മത്സരം ലണ്ടനിലെ വൈറ്റ്സിറ്റി സ്റ്റേഡിയത്തിൽ നടന്നു.,1,sarvam
മലയാള ഭാഷയ്ക്കായി പുതിയ ട്രാൻസ്ലേഷൻ ടൂൾ ആന്ലൈൻ ലഭ്യമായി,3,sarvam
സൈബർ ആക്രമണങ്ങളിൽ ഗണ്യമായ വർദ്ധനവ് രേഖപ്പെടുത്തിയിട്ടുണ്ട്. സൈബർ സുരക്ഷാ പ്രോട്ടോക്കോളുകൾ ശക്തിപ്പെടുത്താൻ എല്ലാ സ്ഥാപനങ്ങളെയും ആവശ്യപ്പെടുന്നു.,3,sarvam
5G നെറ്റ്വർക്ക് സേവനം രാജ്യത്തെ കൂടുതൽ പ്രദേശങ്ങളിലേക്ക് വ്യാപിപ്പിച്ചിട്ടുണ്ട്. ഇതിന് ഫലമായി ഇന്റർനെറ്റ് വേഗതയിൽ വൻതോത് വർദ്ധനവ് പ്രതീക്ഷിക്കുന്നു.,3,sarvam
ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് മേഖലയിൽ വിപ്ലവകരമായ പുരോഗതി നേടിയിട്ടുണ്ട്. സങ്കീർണ്ണമായ പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ ഇതിന് കഴിയുമെന്ന് വിശ്വസിക്കപ്പെടുന്നു.,3,sarvam
"5G സാങ്കേതികവിദ്യയുടെ വേഗതയുള്ള വികസനം ലോകമെമ്പാടും ശ്രദ്ധ ആകർഷിച്ചിട്ടുണ്ട്. ഇതിനായി ടെലികോം കമ്പനികൾ വൻതോതിൽ നിക്ഷേപം നടത്തുകയാണ്. ഉയർന്ന വേഗതയുള്ള ഇൻ്റർനെറ്റ്, കുറഞ്ഞ ലേറ്റൻസി എന്നിവയുടെ സാധ്യതകൾ വ്യവസായത്തിൽ വലിയ മാറ്റങ്ങൾക്ക് കാരണമാകും.",3,sarvam
"സൈബർ ആക്രമണങ്ങളുടെ എണ്ണം വർദ്ധിച്ചുവരുന്ന സാഹചര്യത്തിൽ, സുരക്ഷാ വിദഗ്ധർ പുതിയ ഭീഷണികളെ തടയുന്നതിനെക്കുറിച്ച് മുന്നറിയിപ്പ് നൽകിയിട്ടുണ്ട്. ക്രിപ്റ്റോകറൻസി, ബാങ്കിംഗ് വിവരങ്ങൾ എന്നിവയെ ലക്ഷ്യമിട്ടുള്ള ആക്രമണങ്ങൾ വർദ്ധിച്ചുവരുന്നുവെന്നും അവർ ചൂണ്ടിക്കാട്ടി.",3,sarvam
കൃത്രിമ ബുദ്ധി (AI) രോഗങ്ങളുടെ നേരത്തെ കണ്ടെത്തലിനും ചികിത്സയ്ക്കും വലിയ സഹായകമാകുമെന്ന് ഗവേഷകർ അഭിപ്രായപ്പെട്ടു. AI-അധിഷ്ഠിത ഉപകരണങ്ങൾ രോഗലക്ഷണങ്ങൾ വേഗത്തിൽ വിശകലനം ചെയ്യുകയും ഡോക്ടർമാർക്ക് തീരുമാനങ്ങൾ എടുക്കാൻ സഹായിക്കുകയും ചെയ്യും.,3,sarvam
"ക്ലൗഡ് കംപ്യൂട്ടിംഗ് സാങ്കേതികവിദ്യയുടെ ആവശ്യകത വ്യവസായങ്ങളിലുടനീളം വർദ്ധിച്ചുവരുന്നു. ഡാറ്റ സംഭരണം, പ്രോസസ്സിംഗ് എന്നിവയ്ക്കായി ബഹുജനസേവന ക്ലൗഡ് പ്ലാറ്റ്ഫോമുകളുടെ ആവശ്യകതയും കൂടുതൽ വർദ്ധിക്കുന്നു. സുരക്ഷയും സൗകര്യവും ലഭിക്കുന്നതുകൊണ്ട് ഇത് വ്യാപകമായി സ്വീകരിക്കപ്പെടുന്നു.",3,sarvam
യുവ സംരംഭകർക്ക് സഹായത്തിനായി കേരള സർക്കാർ പുതിയ സ്റ്റാർട്ടപ്പ് ഫണ്ട് ലോഞ്ച് ചെയ്തു. 1 കോടി രൂപയുടെ ഈ ഫണ്ട് യുവാക്കളുടെ ഇന്നോവേറ്റീവ് ആശയങ്ങൾക്ക് സാമ്പത്തിക പിന്തുണ നൽകും.,2,sarvam
"ഇന്ത്യയിൽ ഇ-കൊമേഴ്സ് മേഖല 2023-ൽ 25% വളർച്ച രേഖപ്പെടുത്തി. ഓൺലൈൻ ഷോപ്പിംഗ്, ഡിജിറ്റൽ പേയ്മെന്റ് സൗകര്യങ്ങൾ എന്നിവയാണ് ഈ വളർച്ചയ്ക്ക് കാരണം.",2,sarvam
ഗൾഫ് രാജ്യങ്ങളിൽ നിന്ന് തിരിച്ചെത്തിയ കേരളീയർ സംസ്ഥാനത്തിന്റെ സാമ്പത്തിക രംഗത്ത് സജീവ പങ്കാളികളാകുന്നു. നിലവിൽ 15% വർദ്ധനവ് രേഖപ്പെടുത്തിയിട്ടുണ്ട്.,2,sarvam
പുനരുപയോഗ ഊർജ്ജ പദ്ധതികൾക്ക് 200 കോടി രൂപയുടെ ഗ്രീൻ ഫണ്ട് സർക്കാർ വിഹിതമാക്കി. പരിസ്ഥിതി സൗഹൃദ സാമ്പത്തിക വികസനം ലക്ഷ്യമിട്ടുള്ള ഈ പദ്ധതി ദേശീയ തലത്തിൽ പ്രശംസ നേടിയിട്ടുണ്ട്.,2,sarvam
"2023-ൽ കേരളത്തിന്റെ ജിഡിപി 7.5% എന്ന നിരക്കിൽ വളർച്ച രേഖപ്പെടുത്തി. വ്യവസായ, സേവന മേഖലകളിലെ മെച്ചപ്പെട്ട പ്രകടനം ഇതിന് കാരണമായി.",2,sarvam
ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് മേഖലയിൽ ഗവേഷണം വേഗത്തിൽ പുരോഗമിക്കുകയാണ്. ഇത് സങ്കീർണ്ണമായ പ്രശ്നങ്ങൾക്ക് വേഗത്തിൽ പരിഹാരങ്ങൾ കണ്ടെത്താൻ സഹായിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,sarvam
"നിന്റെൻഡോയുടെ ഐക്കണിക് വീഡിയോ ഗെയിമിനെ അടിസ്ഥാനമാക്കിയുള്ള ഈ സിനിമ, ലൈവ്-ആക്ഷൻ അഡ്വഞ്ചറും ഹാസ്യവും കൂടിച്ചേർന്നതാണ്. മാർക്കോ, ലൂയിജി എന്നിവരുടെ യാത്ര കാണാൻ പ്രേക്ഷകർ ആകാംക്ഷയോടെ കാത്തിരിക്കുന്നു.",0,sarvam
"പ്രശസ്ത ചലച്ചിത്ര നിർമ്മാതാവായ ലിജി ജോൺ സംവിധാനം ചെയ്ത ഈ ചിത്രം, 1971-ലെ ദേശീയ ചലച്ചിത്ര അവാർഡുകൾ നേടിയ 'ഇരുപത്തിയൊന്നാം കലണ്ടർ' എന്ന ചിത്രത്തിന്റെ തുടർച്ചയാണ്. നവാഗതനായ ന્કാനം ചിത്രത്തിൽ അഭിനയിക്കുന്നു.",0,sarvam
"പ്രശസ്ത സംഗീതസംവിധായകനായ ജയറാം രവി, 10 പുതിയ ഗാനങ്ങൾ ഉൾപ്പെടുത്തിയ 'ഹൃദയാഞ്ജലി' എന്ന ആൽബം പുറത്തിറക്കി. ക്ലാസിക്കൽ ശൈലിയും ആധുനികതയും ഇതിന് പ്രത്യേകത നൽകുന്നു.",0,sarvam
"തിരുവനന്തപുരത്തെ കാന്താര് വാഗമോണിയിൽ നടന്ന ഒന്നാം ലൈറ്റ് ഫെസ്റ്റിവലിൽ, ക്രിയേറ്റീവ് ലൈറ്റ് ഇൻസ്റ്റാളേഷനുകളും പരിപാടികളും പ്രേക്ഷകരെ ആകർഷിച്ചു. കുടുംബങ്ങൾക്ക് വിനോദത്തിനായി ഒരുക്കിയിരിക്കുന്ന ഈ പരിപാടി വലിയ വിജയമായി.",0,sarvam
"ഇന്ത്യൻ ഗെയിമർമാർക്കായി പ്രത്യേകം രൂപകൽപ്പന ചെയ്ത 'ഗെയിംസ്പേസ്' എന്ന പുതിയ ഓൺലൈൻ ഗെയിമിംഗ് പ്ലാറ്റ്ഫോം ഇന്ന് ലോഞ്ച് ചെയ്തു. മൾട്ടിപ്ലെയർ ഗെയിമുകൾ, ടൂർണമെന്റുകൾ എന്നിവ ഇതിൽ ഉൾപ്പെടുന്നു.",0,sarvam
ചെറുകിട വ്യവസായങ്ങൾക്കായി കേരള സർക്കാർ സബ്സിഡി പദ്ധതി പ്രഖ്യാപിച്ചു. കടൽത്തീര വ്യവസായങ്ങൾക്കും ഹസ്തശില്പത്തിനും പ്രത്യേക പിന്തുണ ലഭിക്കും.,2,sarvam
സോളാർ പാനൽ ഇൻസ്റ്റാളേഷന് സബ്സിഡി നൽകാൻ സർക്കാർ തീരുമാനിച്ചു. ഗ്രാമീണ പ്രദേശങ്ങളിലെ വൈദ്യുതി ലഭ്യത വർദ്ധിപ്പിക്കാൻ ഈ പദ്ധതി ലക്ഷ്യമിടുന്നു.,2,sarvam
"ബാംഗ്ലൂർ, Hyderabad, ചെന്നൈ തുടങ്ങിയ IT ഹബുകളിൽ 2024-ൽ 5000 ജോലികൾ നഷ്ടപ്പെടുമെന്ന് കണക്കുകൾ സൂചിപ്പിക്കുന്നു. സാമ്പത്തിക മാന്ദ്യം പ്രധാന കാരണം.",2,sarvam
സ്ത്രീ സംരംഭകർക്ക് 10 ലക്ഷം രൂപ വരെ ലോൺ സൗകര്യം നൽകാൻ സർക്കാർ പുതിയ പദ്ധതി ആരംഭിച്ചു. ചെറുകിട വ്യവസായങ്ങൾക്ക് പ്രോത്സാഹനം ലഭിക്കും.,2,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തലി തേജസ്വിനി മുരളി** ടോക്കിയോ ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തലി തേജസ്വിനി മുരളി രാജ്യത്തെ പ്രതിനിധീകരിച്ചുകൊണ്ട് മികച്ച പ്രകടനം നടത്തി. 3. **മലയാളി ഫുട്ബോൾ താരം ക്ലബ്ബിൽ സൈൻ ചെയ്തു** മലയാളിയായ യുവ ഫുട്ബോൾ താരം ആദിത്യൻ ഒരു പ്രമുഖ യുവേഫ ക്ലബ്ബുമായി കരാർ ഒപ്പിട്ടു. ഇത് മലയാള കായികരംഗത്തെ ഒരു വലിയ വിജയമായി കണക്കാക്കപ്പെടുന്നു. 4. **കേരളത്തിൽ യുവാക്കളുടെ കായിക മേള നടത്തി** കായിക മേഖലയിൽ യുവാക്കളെ പ്രോത്സാഹിപ്പിക്കുന്നതിനായി കേരള സർക്കാർ ഒരു വലിയ മേള നടത്തി. വിവിധ കായിക വിനോദ ഇനങ്ങൾക്ക് വേണ്ടി സൗകര്യങ്ങൾ ഒരുക്കിയിരുന്നു. 5. **മലയാളത്തിലെ ആദ്യത്തെ വൃത്തിയുള്ള ഫുട്ബോൾ അക്കാദമി ആരംഭിച്ചു** മലയാളത്തിലെ ആദ്യത്തെ വൃത്തിയുള്ള ഫുട്ബോൾ അക്കാദമി ആരംഭിച്ചിരിക്കുന്നു. യുവാക്കളുടെ കഴിവുകൾ വികസിപ്പിക്കുന്നതിനായി ഇത് സഹായിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,1,sarvam
സംഗീതജ്ഞൻ രവി ശാസ്ത്രിയുടെ അന്തിമവിശ്രംഭണം നടന്നു. 90 വയസ്സുള്ള അദ്ദേഹം സംഗീത മേഖലയിൽ നിരവധി സമ്മാനങ്ങൾ നേടിയിട്ടുണ്ട്. അദ്ദേഹത്തിന്റെ ഓർമ്മയ്ക്കായി സംഗീത കച്ചേരികൾ സംഘടിപ്പിക്കുന്നു.,0,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചാമ്പ്യൻഷിപ്പ് കിരീടം നേടാൻ സാധിച്ചില്ല** ഓസ്ട്രേലിയയിൽ നടന്ന ക്രിക്കറ്റ് ലോകകപ്പ് ഫൈനലിൽ ഇന്ത്യൻ ടീം ഓസ്ട്രേലിയയോട് പരാജയപ്പെട്ടു. മത്സരത്തിൽ മികച്ച പ്രകടനം നടത്തിയെങ്കിലും ടീം ഒടുവിൽ കിരീടം നേടുന്നതിൽ പരാജയപ്പെട്ടു.,1,sarvam
തിരുവനന്തപുരത്ത് നടന്ന ദേശീയ മാരത്തൺ മത്സരത്തിൽ കേരളത്തിലെ യുവ ഓട്ടക്കാരി അനിത റായ് പുതിയ റെക്കോർഡ് സമയം സ്ഥാപിച്ചു. 42.2 കിലോമീറ്റർ ദൂരം 2 മണിക്കൂറിൽ താഴെ സമയത്തിൽ പൂർത്തിയാക്കി.,1,sarvam
ഇന്ത്യൻ സൂപ്പർ ലീഗിൽ (ISL) രണ്ട് പുതിയ ടീമുകൾ ചേർക്കാനുള്ള തീരുമാനമെടുത്തു. കേരളത്തിൽ നിന്നുള്ള 'കൊച്ചി ഫുട്ബോൾ ക്ലബ്' ഇതിൽ പങ്കെടുക്കും.,1,sarvam
ബാഡ്മിന്റൺ ടൂർണമെന്റായ 'സുമાઓ ഗ്രാൻഡ് പ്രിക്സ്'യിൽ ഇന്ത്യൻ ഇരട്ടയടി ടീം സ്വർണം നേടി. ഫൈനലിൽ ചൈനയെതിരെ മികച്ച പ്രകടനം നടത്തി.,1,sarvam
പരാലിമ്പിക് വീൽചെയർ റേസർ ആയ ശ്രീദേവി രാഷ്ട്രീയ പുരസ്കാരം നേടി. ദേശീയതലത്തിൽ മികച്ച പ്രകടനത്തിനായാണ് പുരസ്കാരം നൽകിയത്.,1,sarvam
"ചെറുകിട വ്യവസായങ്ങൾക്കായി കേരള സർക്കാർ സബ്സിഡി പദ്ധതി ആരംഭിച്ചു. ഉൽപ്പാദനം, ജോലി അവസരങ്ങൾ വർദ്ധിപ്പിക്കാൻ ലക്ഷ്യമിട്ടുള്ള ഈ പദ്ധതി 1000 കമ്പനികൾക്ക് സഹായം നൽകും.",2,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി** പാരാലിമ്പിക്സിൽ മലയാളത്തിലെ ആദ്യ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി സീതാ ദേവി. അവരുടെ പ്രതിഭയ്ക്ക് രാജ്യമെമ്പാടുമുള്ള പ്രശംസ നേടിക്കൊണ്ടിരിക്കുന്നു. 3. **സ്ഥലീയ ഫുട്ബോൾ ടൂർണമെന്റിൽ വൻ വിജയം** കോഴിക്കോട് നടന്ന യുവജന ഫുട്ബോൾ ടൂർണമെന്റിൽ ലക്ഷ്യക്കണ്ണാടി ടീം ചാമ്പ്യനായി. ഫൈനലിൽ എതിരാളികളെ തോൽപ്പിച്ചുകൊണ്ട് അവർ ശ്രദ്ധ ആകർഷിച്ചു. 4. **മലയാളത്തിലെ ആദ്യത്തെ വനിതാ റഗ്ബി ടീം** മലയാളത്തിൽ ആദ്യമായി രൂപീകരിച്ച വനിതാ റഗ്ബി ടീം ദേശീയ ലെവലിൽ മത്സരിക്കാൻ തയ്യാറെടുക്കുന്നു. ഇത് കായികരംഗത്തെ ലിംഗസമത്വത്തിന് വഴിതുറക്കുന്നു. 5. **മലയാളി അത്‌ലറ്റിന്റെ ലോക റെക്കോർഡ്** മലയാളി അത്‌ലറ്റ് അനൂപ് മേനോൻ 100 മീറ്റർ ഓട്ടത്തിൽ പുതിയ സ്റ്റേറ്റ് റെക്കോർഡ് സ്ഥാപിച്ചു. ഇത് സംസ്ഥാനത്തിന് മഹത്തായ ഒരു നേട്ടമായി കണക്കാക്കുന്നു.,1,sarvam
സോളാർ പാനലുകളുടെ കാര്യക്ഷമത 30% വർദ്ധിപ്പിക്കുന്ന പുതിയ സാങ്കേതികവിദ്യ കണ്ടുപിടിച്ചു. സൈബർ സുരക്ഷാ ഭീഷണികൾക്കെതിരെ പോരാടാൻ ഗൂഗിൾ പുതിയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് സംവിധാനം അവതരിപ്പിച്ചു. 5G നെറ്റ്വർക്കുകളുടെ വേഗത ഇരട്ടിയാക്കുന്ന പുതിയ ടെക്നോളജി വാർത്താവിധി ആരംഭിച്ചു. ഇലക്ട്രിക് വാഹനങ്ങളുടെ ബാറ്ററി ജീവിതകാലം 50% വർദ്ധിപ്പിക്കുന്ന പുതിയ ബാറ്ററി സാങ്കേതികവിദ്യ കണ്ടെത്തി.,3,sarvam
ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് ഉപയോഗിച്ച് രോഗങ്ങൾ വേഗത്തിൽ കണ്ടെത്താനുള്ള പുതിയ സംവിധാനം വികസിപ്പിച്ചെടുത്തു. ഇതോടെ രോഗികളുടെ ജീവൻ രക്ഷിക്കാനാകും.,3,sarvam
സൈബർ സുരക്ഷാ ഏജൻസികൾ ഒരു പുതിയ മാൽവെയറിനെതിരെ മുന്നറിയിപ്പ് നൽകി. ഇത് വ്യക്തിഗത വിവരങ്ങൾ മോഷ്ടിക്കാൻ ഇടയാക്കും.,3,sarvam
5G സാങ്കേതികവിദ്യ ഗ്രാമീണ പ്രദേശങ്ങളിലേക്ക് വ്യാപിപ്പിക്കാനുള്ള പദ്ധതി ആരംഭിച്ചു. ഇൻ്റർനെറ്റ് വേഗത വർദ്ധിപ്പിക്കുന്നതിന് ഇത് സഹായിക്കും.,3,sarvam
ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് മേഖലയിൽ പുതിയ കണ്ടുപിടുത്തങ്ങൾ നടന്നു. ഇത് സങ്കീർണ്ണമായ പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ സഹായിക്കും.,3,sarvam
'ഒത്തിരി' എന്ന മലയാളം സിനിമ ബോക്സ് ഓഫീസിൽ പ്രശസ്തി നേടിയിട്ടുണ്ട്. കേരളത്തിൽ നിന്നുള്ള പ്രേക്ഷകർ നിരന്തരം പ്രശംസിക്കുന്നു. നായകനായി അഖിൽ എത്തുന്ന ഈ ചിത്രം നിർമ്മാണത്തിന്റെയും കഥാപാത്രങ്ങളുടെയും ശക്തി കാരണം വൻ വിജയമായിരിക്കുന്നു.,0,sarvam
"കേരളത്തിലെ പശ്ചിമഘട്ടത്തിൽ ട്രെക്കിംഗ്, കാമ്പിംഗ്, റാഫ്റ്റിംഗ് തുടങ്ങിയ പ്രവർത്തനങ്ങൾ ഉൾപ്പെടുന്ന ഒരു പുതിയ ടൂറിസം പദ്ധതി ആരംഭിച്ചു. പ്രകൃതിയുടെ മടിത്തട്ടിൽ ആസ്വദിക്കാൻ താല്പര്യമുള്ളവർക്ക് ഇത് വലിയ അവസരമായി മാറിയിട്ടുണ്ട്.",0,sarvam
"ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ഓസ്ട്രേലിയൻ ടി20 ലീഗ് സീസണിനായി ഓസ്ട്രേലിയയിൽ എത്തിയിരിക്കുന്നു. ടീമിന്റെ പരിശീലനം പൂർത്തിയായി, അവർ ആദ്യ മത്സരത്തിന് തയ്യാറെടുക്കുന്നുണ്ട്. ക്രിക്കറ്റ് ആരാധകർ ആവേശത്തോടെ കാത്തിരിക്കുന്നു.",0,sarvam
"കേരളത്തിന്റെ സാംസ്കാരിക പൈതൃകവും കലാപരമായ വൈവിധ്യവും പ്രദർശിപ്പിക്കുന്ന ഒരു പുതിയ യൂട്ട്യൂബ് ഷോ 'കേരള കഥകൾ' ലോഞ്ച് ചെയ്തു. കലാകാരന്മാർ, ഗവേഷകർ, സാംസ്കാരിക പ്രവർത്തകർ എന്നിവർ പങ്കെടുക്കുന്ന ഈ ഷോ ഇതിനകം വലിയ പ്രശംസ നേടിയിട്ടുണ്ട്.",0,sarvam
നിന്റെൻഡോയുടെ പ്രശസ്ത ഗെയിം സീരീസിനെ അടിസ്ഥാനമാക്കിയുള്ള ഈ സിനിമ നവംബർ 22-ന് തിയേറ്ററുകളിൽ റിലീസ് ചെയ്യും. അനുഭവിച്ചിട്ടുള്ള വീഡിയോ ഗെയിം പ്രേമികൾക്ക് ഒരു ആവേശകരമായ അനുഭവം ലഭിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,0,sarvam
മോഹന്‍ലാലിനെ നായകനാക്കിയ ഈ ആക്ഷൻ ഡ്രാമ സിനിമയുടെ പുതിയ ട്രെയിലർ ഇന്നലെ ഓൺലൈനിൽ പുറത്തിറങ്ങി. സിനിമയുടെ ഔദ്യോഗിക റിലീസ് തീയതി വരും നവംബർ മാസത്തിലാണ്.,0,sarvam
കോഴിക്കോട് മൈതാപ്പുഴയിലെ സ്റ്റേഡിയത്തിൽ നടക്കുന്ന ഈ മൂന്ന് ദിവസത്തെ ഫെസ്റ്റിവലിൽ ലോകമെമ്പാടുമുള്ള സയൻസ് ഫിക്ഷൻ സിനിമകൾ പ്രദർശിപ്പിക്കും. സൗജന്യ പ്രവേശനമാണ്.,0,sarvam
തിരുവനന്തപുരത്തെ സാമ്പത്തിക പരിപാടി മണ്ഡലത്തിൽ നടന്ന ഈ ടൂർണമെന്റിൽ പ്രശസ്തമായ 'ഫ്രീ ഫയർ' എന്ന വീഡിയോ ഗെയിം കളിക്കാൻ താല്പര്യമുള്ള യുവാക്കൾ പങ്കെടുക്കുന്നു. ആകർഷകമായ സമ്മാനങ്ങൾ അവാർഡ് വേണ്ടിയുണ്ട്.,0,sarvam
സംഗീത ലോകത്തിലെ പ്രതിഭാധനനായ കെ.ജെ. യേശുദാസ് തന്റെ 90-ാം ജന്മവാർഷികം ആഘോഷിച്ചുകൊണ്ട് ഒരു സംഗീത പരിപാടി അവതരിപ്പിച്ചു. നിരവധി പ്രശസ്തർ പങ്കെടുത്തു.,0,sarvam
പ്രശസ്ത നടൻ മോഹൻലാലിന്റെ പുതിയ സിനിമയുടെ വാർത്തകൾ വ്യാപകമാണ്. പുതിയ സിനിമയിൽ മോഹൻലാലാണ് നായകൻ. സിനിമയുടെ ഫിലിമിംഗ് പൂർത്തിയായി.,0,sarvam
ഒരു പുതിയ റിയാലിറ്റി ഷോയുടെ ആരംഭം വാർത്തയായി. യുവാക്കളുടെ പങ്കാളിത്തത്തോടെ ഷോയുടെ ഷൂട്ടിംഗ് തുടങ്ങി. ഷോയിൽ അനെകം മനോഹരമായ സവിശേഷതകൾ ഉണ്ട്.,0,sarvam
