text,label,model
കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ 'ഗ്രാൻഡ് ബസാർ' തുടക്കം കുറിച്ചു. തിരുവനന്തപുരം ജില്ലയിലെ കാടുകറ്റയിൽ 10 കോടി രൂപ മുതൽമുടക്കിൽ നിർമ്മിച്ച ഈ മാള 50-ലധികം ബ്രാൻഡുകളുടെ ഔട്ട്ലെറ്റുകൾ ഉൾക്കൊള്ളുന്നു. ഇത് 300-ലധികം തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കുമെന്ന് ഡവലപ്പർമാർ പ്രതീക്ഷിക്കുന്നു.,2,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് മുംബൈ ഇന്ത്യൻസിനെ 20 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡിന്റെ അർദ്ധശതകവും രവീന്ദ്ര ജadeജയുടെ മൂന്ന് വിക്കറ്റുകളും മത്സരത്തിൽ നിർണായകമായിരുന്നു. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റ് പോയിന്റ് പട്ടികയിൽ മൂന്നാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
ടെസ്ല കമ്പനി ഇന്ത്യയിൽ തന്റെ ഇലക്ട്രിക് വാഹനങ്ങൾക്കായി ഒരു പുതിയ ഉൽപ്പാദന യൂണിറ്റ് സ്ഥാപിക്കാൻ തീരുമാനിച്ചു. കേരളത്തിലെ തിരുവനന്തപുരം ജില്ലയിലാണ് ഈ പ്ലാന്റ് സ്ഥാപിക്കുന്നത്. ഇത് 2025-ലെ ആദ്യ പാദത്തിൽ പ്രവർത്തനം ആരംഭിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ഈ നീക്കം ഇന്ത്യൻ ഇവി വിപണിയിൽ ഒരു പ്രധാന മാറ്റമാകുമെന്ന് വിദഗ്ധർ അഭിപ്രായപ്പെടുന്നു.,3,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലുലു ഗ്രൂപ്പ്, തമിഴ്നാട്ടിലെ കോയമ്പത്തൂരിൽ പുതിയ മാള നിർമ്മിക്കാൻ തീരുമാനിച്ചു. 500 കോടി രൂപയുടെ ഈ നിക്ഷേപ പദ്ധതി അടുത്ത വർഷം ആരംഭിക്കുമെന്ന് കമ്പനി ഡയറക്ടർ അറിയിച്ചു. ഇത് പ്രദേശത്ത് 1500 ത്തോളം തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കും എന്ന് പ്രതീക്ഷിക്കുന്നു.",2,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ സെമികണ്ടക്ടർ ഫാബ്രിക്കേഷൻ പ്ലാന്റിനായി കേന്ദ്ര മന്ത്രിസഭ അനുമതി നൽകി. ടാടാ ഗ്രൂപ്പിനും തായ്വാനിലെ പവർചിപ്പ് കമ്പനിക്കുമായുള്ള സംയുക്ത സംരംഭമാണ് ഈ പദ്ധതി. ഗുജറാത്തിലാണ് 91,000 കോടി രൂപ മുതൽമുടക്കിലുള്ള പ്ലാന്റ് സ്ഥാപിക്കുന്നത്. ഇത് രാജ്യത്തെ ഇലക്ട്രോണിക്സ് നിർമ്മാണ മേഖലയെ ശക്തിപ്പെടുത്തുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",3,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലുലു ഗ്രൂപ്പ്, തമിഴ്നാട്ടിലെ കോയമ്പത്തൂരിൽ പുതിയ ശാഖ തുറക്കുമെന്ന് പ്രഖ്യാപിച്ചു. 500 കോടി രൂപ മുതൽമുടക്കിലുള്ള ഈ പദ്ധതി അടുത്ത വർഷം പൂർത്തിയാകുമെന്ന് കമ്പനി പറഞ്ഞു. ഇത് പ്രദേശത്ത് 1500 ത്തോളം തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കും.",2,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്പ്താനായി സൂര്യകുമാർ യാദവ് നിയമിതനായി. ബിസിസിഐ ഇന്ന് നടത്തിയ പത്രസമ്മേളനത്തിൽ ഈ തീരുമാനം അറിയിച്ചു. ടി20 ലോകകപ്പിന് ശേഷം രോഹിത് ശർമ അവരോധിച്ചതോടെയാണ് ഈ മാറ്റം വന്നത്. സൂര്യകുമാറിനൊപ്പം ടെസ്റ്റ് ടീമിന്റെ നായകത്വം ശുഭ്മാൻ ഗിൽ ഏറ്റെടുക്കും.,1,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലുലു ഗ്രൂപ്പ്, തമിഴ്നാട്ടിലെ കോയമ്പത്തൂരിൽ പുതിയ മാള നിർമ്മിക്കാൻ തീരുമാനിച്ചു. 500 കോടി രൂപയുടെ ഈ നിക്ഷേപ പദ്ധതി അടുത്ത വർഷം ആരംഭിക്കുമെന്ന് കമ്പനി ഡയറക്ടർ അറിയിച്ചു. ഇത് പ്രദേശത്ത് 1500 ത്തോളം തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കും എന്ന് പ്രതീക്ഷിക്കുന്നു.",2,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'അയാൻ' ഐഐടി ബോംബെയിലെ ഗവേഷകർ നിർമ്മിച്ചു. ഇന്ത്യൻ ഭാഷകളിൽ സംവാദിക്കാനും മനുഷ്യരുമായി സഹകരിച്ച് പ്രവർത്തിക്കാനും ഇതിന് സാധിക്കും. ഈ നൂതന സംരംഭം കൃത്രിമബുദ്ധി രംഗത്ത് രാജ്യത്തിനുള്ള ഒരു പ്രധാന നേട്ടമാണെന്ന് വിദഗ്ധർ അഭിപ്രായപ്പെടുന്നു.,3,deepseek
കേരളത്തിലെ ആദ്യ ബ്ലോക്ക്ചെയിൻ താങ്ങിയ സ്റ്റാർട്ട്അപ്പായ 'ക്രിപ്ടോകെ' 50 കോടി രൂപ നിക്ഷേപം നേടി. ബാംഗ്ലൂരുമായി ചേർന്ന് പുതിയ ടെക് ഹബ് സ്ഥാപിക്കാനാണ് കമ്പനി ഉദ്ദേശിക്കുന്നത്. ഈ നിക്ഷേപം കേരളത്തിലെ ടെക് മേഖലയ്ക്ക് ഒരു വലിയ പ്രോത്സാഹനമാണെന്ന് മുഖ്യമന്ത്രി പിണറായി വിജയൻ പറഞ്ഞു.,2,deepseek
ടെസ്ല കമ്പനി അടുത്ത വർഷം ഇന്ത്യയിൽ തന്റെ ഇലക്ട്രിക് വാഹനങ്ങൾ നിർമ്മിക്കാൻ തീരുമാനിച്ചു. ഒരു പുതിയ ഗിഗാഫാക്ടറി സ്ഥാപിക്കുന്നതിനായി സംസ്ഥാന സർക്കാരുകളുമായി ചർച്ചകൾ നടക്കുന്നു. ഈ നീക്കം ഇന്ത്യൻ ഇവി വിപണിയിൽ ഒരു പ്രധാന മാറ്റമാകുമെന്ന് വിദഗ്ധർ പറയുന്നു.,3,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: പ്രശസ്ത നടൻ മമ്മൂട്ടി ബോളിവുഡ് നടി ദീപിക പദുകോണിനൊപ്പം ഒരു പുതിയ ചിത്രത്തിൽ അഭിനയിക്കുന്നു. ഈ മെഗാപ്രൊജക്റ്റ് സംവിധാനം ചെയ്യുന്നത് എംടി വാസുദേവൻ നായർ ആയിരിക്കും. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും എന്ന് ഉത്പാദകർ വ്യക്തമാക്കിയിരിക്കുന്നു.,0,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സ്വദേശീയ ആപ്പിൾ സിലിക്കൺ ചിപ്പ് 'അഗ്നി' വിജയകരമായി പരീക്ഷിച്ചു. ബാംഗ്ലൂരുമായി ബന്ധപ്പെട്ട ഒരു സ്റ്റാർട്ട്അപ്പാണ് ഈ ചിപ്പ് വികസിപ്പിച്ചത്. ഈ നേട്ടം ഇന്ത്യൻ സെമിക്കണ്ടക്ടർ മേഖലയ്ക്ക് ഒരു പുതിയ ചാലകശക്തിയാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ഭാവിയിൽ സ്മാർട്ട്ഫോണുകളിലും ലാപ്ടോപ്പുകളിലും ഈ ചിപ്പ് ഉപയോഗിക്കാനുള്ള പദ്ധതികളുണ്ട്.,3,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഡിജിറ്റൽ ലൈബ്രറി പദ്ധതി കേരളത്തിൽ ആരംഭിച്ചു. ഈ പദ്ധതിയിലൂടെ പത്ത് ലക്ഷത്തിലധികം ഇ-ബുക്കുകൾ നിരവധി ഭാഷകളിൽ പൊതുജനങ്ങൾക്ക് സൗജന്യമായി ലഭ്യമാകും. ഒരു സ്മാർട്ട്ഫോൺ ആപ്പ് വഴി എല്ലാവർക്കും ഈ സേവനം ലഭിക്കും. വിദ്യാഭ്യാസ മേഖലയിൽ ഇതൊരു വിപ്ലവകരമായ മാറ്റമാകുമെന്ന് മുഖ്യമന്ത്രി പിണറായി വിജയൻ പറഞ്ഞു.,3,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് വെളിയ്പ്പെടുത്തി. ടി20 ലോകകപ്പിലൂടെയാണ് അദ്ദേഹത്തിന്റെ പുതിയ ചുമതല ആരംഭിക്കുന്നത്. രണ്ട് വർഷത്തെ കരാറിന് ശേഷം വിരാടൻ കോഹ്ലി കപ്താന്റെ പദവി ഒഴിഞ്ഞുകൊണ്ടിരുന്നു.,1,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥൻ റോയൽസിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡ് മികച്ച പന്തടിയായി തെളിഞ്ഞു. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റ് പോയിന്റ് പട്ടികയിൽ മുകളിലേക്ക് ഉയർന്നു. രാജസ്ഥൻ ടീമിന് ഇത് ഒരു വലിയ പ്രഹരമാണ്.,1,deepseek
തിരുവനന്തപുരം: ഐപിഎല്‍ 2024ലെ ആദ്യ മത്സരത്തിൽ ചെന്നൈ സൂപ്പര്‍ കിംഗ്സിനെതിരെ രോയല്‍ ചലഞ്ചേഴ്സ് ബാംഗ്ലൂര്‍ ആറ് വിക്കറ്റിന് പരാജയപ്പെട്ടു. ചെന്നൈ ടീം ബാറ്റിംഗ് നടത്തി 20 ഓവറിൽ 6 വിക്കറ്റ് നഷ്ടത്തിന് 173 റണ്‍ നേടി. ജോര്‍ജ്ജ് ഡക്കറ്റ് 24 പന്തുകളിൽ 26 റണ്‍സ് എടുത്തുകൊണ്ട് മികച്ച പന്തുവീശിയായിരുന്നു.,1,deepseek
പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാന് ഈ വർഷത്തെ കേരള സംസ്ഥാന ചലച്ചിത്ര പുരസ്കാരത്തിൽ മികച്ച പശ്ചാത്തല സംഗീത director എന്ന വിഭാഗത്തിൽ പുരസ്കാരം ലഭിച്ചു. അദ്ദേഹത്തിന്റെ 'മിന്നാമിന്നിക്കൂട്' ചിത്രത്തിലെ സംഗീതമാണ് ഈ ബഹുമതിക്ക് കാരണമായതെന്ന് ജൂറി പ്രഖ്യാപിച്ചു. പുരസ്കാരം അടുത്ത മാസം തിരുവനന്തപുരത്ത് നടക്കാനിരിക്കുന്ന ഒരു ചടങ്ങിൽ വെച്ച് അദ്ദേഹത്തിന് നൽകും.,0,deepseek
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടൻ മമ്മൂട്ടി അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലൂടെ ശ്രദ്ധിക്കപ്പെടുന്നു. 'തുറം' എന്ന ഈ ചിത്രം റിലീസ് ചെയ്ത ആദ്യ ദിവസം തന്നെ ബോക്സോഫീസിൽ മികച്ച പ്രകടനം നടത്തിയിരിക്കുന്നു. ചിത്രത്തിന്റെ രചന, സംവിധാനം എന്നിവ പ്രേക്ഷകർ പ്രശംസിക്കുന്നു. ഈ വിജയത്തോടെ മമ്മൂട്ടിയുടെ കരിയറിൽ മറ്റൊരു മൈല്ഫലകമായി ചിത്രം മാറിയെന്ന് വിമർശകർ അഭിപ്രായപ്പെടുന്നു.",0,deepseek
ഗൂഗിളിന്റെ പുതിയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് മോഡലായ 'ജെമിനി 2.0' ഇന്ന് മലയാളം ഉൾപ്പെടെ 10 ഭാഷകളിൽ ലോഞ്ച് ചെയ്തു. ഈ അപ്ഡേറ്റ് വോയ്സ് കമാൻഡുകൾ മെച്ചപ്പെടുത്തുകയും ചിത്രങ്ങൾ വിശകലനം ചെയ്യാനുള്ള കഴിവ് കൂട്ടുകയും ചെയ്തിരിക്കുന്നു. ഇത് ഭാഷാ പ്രശ്നങ്ങൾ പരിഹരിക്കുന്നതിനുള്ള കഴിവ് ഗണ്യമായി വർദ്ധിപ്പിക്കുമെന്ന് കമ്പനി പറയുന്നു.,3,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ സ്വദേശീയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് (AI) ചിപ്പ് 'ഐബഡ്' വികസിപ്പിച്ചെടുത്തു എന്ന് ബഹുദേശീയ സാങ്കേതിക കമ്പനി ഇന്നു പ്രഖ്യാപിച്ചു. ഈ ചിപ്പ് ഉയർന്ന കാര്യക്ഷമതയോടെ AI ജോലികൾ നിർവഹിക്കാൻ സാധിക്കും, ഇത് രാജ്യത്തെ സെമികണ്ടക്ടർ മേഖലയ്ക്ക് ഒരു പ്രധാന മൈലുകല്ലാകും. ഇത് വിവിധ വ്യവസായങ്ങളിൽ വിപ്ലവകരമായ മാറ്റങ്ങൾ കൊണ്ടുവരുമെന്ന് വിദഗ്ധർ പ്രതീക്ഷിക്കുന്നു.",3,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സെമി-കണ്ടക്ടർ ഫാബ്രിക്കേഷൻ പ്ലാന്റിനായി കേന്ദ്ര മന്ത്രിസഭ അനുമതി നൽകി. ദക്ഷിണേന്ത്യയിലെ ഒരു സംസ്ഥാനത്താണ് ഈ പ്ലാന്റ് സ്ഥാപിക്കേണ്ടതെന്ന് പ്രധാനമന്ത്രി പ്രഖ്യാപിച്ചു. ഈ പദ്ധതി രാജ്യത്തെ ഇലക്ട്രോണിക്സ് നിർമ്മാണ മേഖലയെ ശക്തിപ്പെടുത്തുകയും ആയിരങ്ങൾക്ക് തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കുകയും ചെയ്യും.,3,deepseek
"മലയാള സിനിമാ ലോകത്തെ വലിയ സംഭവമായി മാറിയിരിക്കുന്നു സൂപ്പർസ്റ്റാർ മമ്മൂട്ടിയുടെ പുതിയ ചിത്രം 'തുറ'. രജനീകാന്ത് സംവിധാനം ചെയ്ത ഈ ചിത്രത്തിന്റെ ടീസർ ഇന്ന് പുറത്തിറങ്ങി, അത് സോഷ്യൽ മീഡിയയിൽ വൈറൽ ആയി. ടീസറിൽ മമ്മൂട്ടിയുടെ ശക്തമായ പ്രസ്താവനയും ആകർഷണീയമായ ചിത്രങ്ങളും ആരാധകരെ ആവേശഭരിതരാക്കുന്നു. ഈ വർഷം ഓണക്കാലത്താണ് ചിത്രം തിയേറ്ററുകളിൽ എത്തുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",0,deepseek
"പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'ചന്ദ്രഗിരി എക്സ്പ്രസ്' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. ഈ ഹാസ്യ-ഡ്രാമ ചിത്രത്തിൽ ദുൽഖർ സൽമാൻ, നയൻതാര എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നു. ചിത്രീകരണം തമിഴ്നാട്ടിലെ വിവിധ ലൊക്കേഷനുകളിൽ പൂർത്തിയായി, ഇപ്പോൾ പോസ്റ്റ്-പ്രൊഡക്ഷൻ പ്രവർത്തനങ്ങളാണ് നടക്കുന്നത്.",0,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തതായി ഒരു പുതിയ ചിത്രത്തിൽ അഭിനയിക്കുന്നതായി വെളിപ്പെടുത്തി. യുവനടൻ തേജസ്വി സായിയുമായി ചേർന്നാണ് ഈ ചിത്രം. ആഗോള ചലച്ചിത്ര നിർമ്മാണ കമ്പനിയായ സൺ പിക്ചർസിന്റെ ബാനറിൽ വിജയ് ബാബു ആണ് ഈ ചിത്രം നിർമ്മിക്കുന്നത്. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും എന്ന് സംവിധായകൻ ശ്രീനാഥ് വിജയൻ പറഞ്ഞു.,0,deepseek
പ്രശസ്ത സംവിധായിക ഗൗതമി തിരുമല ഈ വർഷാവസാനം പുറത്തിറക്കുന്ന പുതിയ ചിത്രത്തിന്റെ ഔദ്യോഗിക ട്രെയിലർ ഇന്ന് യൂട്യൂബിൽ പ്രകാശിപ്പിച്ചു. ഫഹദ് ഫാസിലും നസ്ലിയയും നായകനായി അഭിനയിക്കുന്ന ഈ ചിത്രം വളരെയധികം പ്രതീക്ഷയുണർത്തുന്നു. ട്രെയിലർ ഇതിനകം ഒരു ദശലക്ഷം വ്യൂവുകൾ കടന്നുകഴിഞ്ഞിരിക്കുന്നു.,0,deepseek
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം 'മാപ്പിള' ആഗസ്റ്റ് 15ന് തിയേറ്ററുകളിൽ എത്തുമെന്ന് പ്രഖ്യാപിച്ചു. മമ്മൂട്ടി നായകനാകുന്ന ഈ ചിത്രത്തിന്റെ ടീസർ ഇന്ന് പുറത്തിറങ്ങിയതോടെ ആരാധകർ സോഷ്യൽ മീഡിയയിൽ തീവ്ര ആവേശം പ്രകടിപ്പിക്കുന്നു. ചിത്രത്തിന്റെ ഔദ്യോഗിക ട്രെയിലർ അടുത്ത ആഴ്ച്ച വരുന്നതായി റിപ്പോർട്ടുകൾ.,0,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്റു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎല്‍ മത്സരത്തിൽ രാജസ്ഥൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. ജോസ് ബട്ലറിന്റെ അർദ്ധശതകവും യുസഫ് പത്താന്റെ പിന്നോക്കം വീണ്ടെടുത്ത പകുതി നൂറ്റണ്ടും ടീമിന് വിജയം നേടിക്കൊടുത്തു. ഈ വിജയത്തോടെ റോയൽസ് പോയിന്റ് പട്ടികയിൽ മൂന്നാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
"ടെസ്ല കമ്പനി അടുത്ത വർഷം ഇന്ത്യയിൽ തന്റെ ഇലക്ട്രിക് വാഹനങ്ങൾ വിൽക്കാൻ തീരുമാനിച്ചു. ആദ്യഘട്ടത്തിൽ മോഡൽ 3, മോഡൽ Y എന്നീ വാഹനങ്ങൾ ആണ് ലോഞ്ച് ചെയ്യുന്നത്. ബാംഗ്ലൂർ, മുംബൈ, ഡൽഹി എന്നീ നഗരങ്ങളിൽ സൂപ്പർചാർജിംഗ് സ്റ്റേഷനുകളുടെ നിർമ്മാണം ഇതിനകം തുടങ്ങിയിട്ടുണ്ട്. ഈ നീക്കം ഇന്ത്യൻ ഇവി വിപണിയിൽ ഒരു പുതിയ യുഗം ആരംഭിക്കുമെന്നാണ് പ്രതീക്ഷിക്കുന്നത്.",3,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് വെള്ളിമഴു കുത്തി. ടി20 ലോകകപ്പിലൂടെയാണ് അദ്ദേഹത്തിന് പുതിയ ചുമതല ആരംഭിക്കുന്നത്. മുൻകപ്താനായ വിരാട് കോഹ്ലിയുടെ പിൻശ്രേണിയിൽ നിന്നുള്ള ഈ മാറ്റം ഇന്ത്യൻ ക്രിക്കറ്റിൽ ഒരു പുതിയ യുഗത്തിന്റെ തുടക്കമാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,1,deepseek
"പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രത്തിനായി തിയറ്റർ ഓണർ മമ്മൂട്ടിയുമായി ചേർന്ന് പ്രവർത്തിക്കുമെന്ന് വെളിപ്പെടുത്തി. ഈ ചിത്രത്തിന്റെ ഔദ്യോഗിക പ്രഖ്യാപനം അടുത്ത ആഴ്ച നടക്കും. ലിജോയുടെ മുൻ ചിത്രമായ 'മാലിക്ക്' വൻ വിജയമായിരുന്നു, അതിനാൽ ഈ പുതിയ സംയോജനം ചലച്ചിത്രരസികരിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുന്നു.",0,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ഓസ്ട്രേലിയയ്ക്കെതിരെ നടത്തിയ മൂന്നാം ടി20 മത്സരം ആറ് വിക്കറ്റിന് വിജയിച്ചു. സുരേഷ് റൈന എട്ട് ഓവറിൽ 15 റൺസ് വീതിച്ച് മൂന്ന് വിക്കറ്റ് എടുത്തത് മത്സരത്തിന്റെ തിരിവായി. ഇതോടെ ഇന്ത്യ 3-0ന് സീരീസ് വിജയം നേടി. കപ്പ്റ്റൻ രോഹിത് ശർമ 38 ബോളിൽ 60 റൺസ് നേടി.,1,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സ്പേസ് മിഷൻ 'ഗഗന്യാൻ' 2025-ല്‍ വിജയകരമായി ആരംഭിക്കും എന്ന് ഇസ്‌റോ അധ്യക്ഷന്‍ എസ്. സോമനാഥ് പ്രഖ്യാപിച്ചു. ഈ ചരിത്രപരമായ യാത്രയില്‍ മൂന്ന് അസ്ട്രോണോട്ടുകള്‍ ഭാഗംവഹിക്കും. അവരുടെ പരിശീലനം കൊള്ളക്കാരിയായി നടക്കുകയാണ്. ഈ മിഷന്‍ ഇന്ത്യയെ ബഹിരാകാശത്തെ ഒരു പ്രമുഖ ശക്തിയാക്കി മാറ്റുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,deepseek
"തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് വെളിപ്പെടുത്തി. ടി20, ഏകദിന ഫോർമാറ്റുകളിൽ മാത്രമാണ് ഈ നിയമനം. ടെസ്റ്റ് ക്യാപ്റ്റനായി വിരാട് കോഹ്ലി തുടരും. ഈ തീരുമാനം വരെയുള്ള ചർച്ചകൾ ഇന്നലെ നടന്ന ഒരു ഉന്നത ബോർഡ് മീറ്റിംഗിലാണ് നടന്നത്.",1,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്രു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 35 റൺസിന് പരാജയപ്പെടുത്തി. യുസഫ് പത്താന്റെ അർദ്ധശതകവും യുവരാജ് സിംഗിന്റെ മൂന്ന് വിക്കറ്റുകളും ടീമിന് വിജയം നേടിക്കൊടുത്തു. ഈ വിജയത്തോടെ റോയൽസ് പോയിന്റ് പട്ടികയിൽ രണ്ടാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
"കൊച്ചിയിലെ ആദ്യത്തെ സ്റ്റാർട്ടപ്പ് ഇൻകുബേറ്റർ 'ഇന്നോവേറ്റ് കൊച്ചി' അടുത്ത മാസം പ്രവർത്തനം ആരംഭിക്കും. ഇത് 50-ലധികം പുതിയ സംരംഭങ്ങൾക്ക് ഓഫീസ് സ്പേസ്, മെന്റർഷിപ്പ്, ഫണ്ടിംഗ് ഓപ്പർച്യൂണിറ്റികൾ നൽകും. ഈ പദ്ധതി സംസ്ഥാനത്തെ സാമ്പത്തിക വളർച്ചയ്ക്ക് ഗണ്യമായി സംഭാവന ചെയ്യുമെന്ന് കൊച്ചി സ്മാർട്ട് സിറ്റി ലിമിറ്റഡ് പ്രതീക്ഷിക്കുന്നു.",2,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥൻ റോയൽസിനെ 45 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡ് 98 റൺസ് നേടി മികച്ച പ്രകടനം നടത്തി. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റിലെ മുകളിലത്തെ സ്ഥാനങ്ങളിലേക്ക് ഉയർന്നു.,1,deepseek
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം ഔദ്യോഗികമായി പ്രഖ്യാപിച്ചു. 'മധുരം' എന്നാണ് ചിത്രത്തിന് നൽകിയിരിക്കുന്ന തലക്കെട്ട്. മോഹൻലാൽ മുഖ്യ കഥാപാത്രത്തെ അവതരിപ്പിക്കുമെന്നാണ് വാർത്തകൾ. ഈ മേഖലയിലെ രണ്ട് ഭീമന്മാരുടെ ചേർച്ചയിൽ ചലച്ചിത്ര രസികർ വലിയ പ്രതീക്ഷയോടെ കാത്തിരിക്കുന്നു.,0,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രത്തിനായി ഒരു പുതിയ പ്രോജക്റ്റ് പ്രഖ്യാപിച്ചു. ഈ ചിത്രത്തിൽ പൃഥ്വിരാജ് സുകുമാരൻ മുഖ്യ വേഷത്തിൽ എത്തും എന്നാണ് പറയുന്നത്. ഈ വർഷം അവസാനത്തിൽ ചിത്രീകരണം ആരംഭിക്കുമെന്നും സംവിധായകൻ വ്യക്തമാക്കി.,0,deepseek
